id_detalle,id_venta,id_producto,nombre_producto,cantidad,precio_unitario,importe
32878,18019,39,Helado Vainilla 1L,2,469.0,938.0
32879,18020,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
32880,18021,54,Jabón de Tocador,1,1660.0,1660.0
32881,18021,11,Café Molido 250g,1,2053.0,2053.0
32882,18021,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
32883,18021,21,Pan Lactal Integral,2,272.0,544.0
32884,18022,95,Mascarilla Capilar,3,1470.0,4410.0
32885,18022,33,Chocolate con Leche 100g,4,1255.0,5020.0
32886,18023,21,Pan Lactal Integral,1,272.0,272.0
32887,18023,1,Coca Cola 1.5L,2,2347.0,4694.0
32888,18023,53,Lavandina 1L,3,1664.0,4992.0
32889,18023,39,Helado Vainilla 1L,3,469.0,1407.0
32890,18023,95,Mascarilla Capilar,1,1581.0,1581.0
32891,18024,36,Dulce de Leche 400g,2,2559.0,5118.0
32892,18026,36,Dulce de Leche 400g,2,2740.0,5480.0
32893,18027,14,Leche Entera 1L,1,1723.0,1723.0
32894,18028,53,Lavandina 1L,3,1664.0,4992.0
32895,18029,20,Pan Lactal Blanco,3,1571.0,4713.0
32896,18029,1,Coca Cola 1.5L,3,2347.0,7041.0
32897,18029,89,Caldo Concentrado Verdura,1,1003.0,1003.0
32898,18030,93,Cepillo de Dientes,1,2142.0,2142.0
32899,18030,54,Jabón de Tocador,1,1592.0,1592.0
32900,18030,20,Pan Lactal Blanco,1,1571.0,1571.0
32901,18031,77,Empanadas Congeladas,2,4778.0,9556.0
32902,18031,73,Gin 700ml,1,1561.0,1561.0
32903,18031,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
32904,18033,9,Yerba Mate Suave 1kg,1,4070.0,4070.0
32905,18033,12,Té Negro 20 saquitos,1,570.0,570.0
32906,18034,76,Pizza Congelada Muzzarella,1,4286.0,4286.0
32907,18035,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
32908,18035,20,Pan Lactal Blanco,1,1571.0,1571.0
32909,18037,33,Chocolate con Leche 100g,4,1255.0,5020.0
32910,18037,5,Agua Mineral 500ml,1,4777.0,4777.0
32911,18037,75,Licor de Café 700ml,1,3204.0,3204.0
32912,18038,21,Pan Lactal Integral,3,260.0,780.0
32913,18038,33,Chocolate con Leche 100g,1,1255.0,1255.0
32914,18040,89,Caldo Concentrado Verdura,4,990.0,3960.0
32915,18041,63,Granola 250g,1,4337.0,4337.0
32916,18041,9,Yerba Mate Suave 1kg,2,3878.0,7756.0
32917,18041,89,Caldo Concentrado Verdura,1,1003.0,1003.0
32918,18042,73,Gin 700ml,2,1561.0,3122.0
32919,18042,11,Café Molido 250g,1,2053.0,2053.0
32920,18043,20,Pan Lactal Blanco,2,1571.0,3142.0
32921,18043,43,Salsa de Tomate 500g,1,887.0,887.0
32922,18043,75,Licor de Café 700ml,2,3204.0,6408.0
32923,18043,33,Chocolate con Leche 100g,2,1255.0,2510.0
32924,18044,77,Empanadas Congeladas,2,4778.0,9556.0
32925,18044,11,Café Molido 250g,1,2053.0,2053.0
32926,18044,43,Salsa de Tomate 500g,1,887.0,887.0
32927,18044,39,Helado Vainilla 1L,1,469.0,469.0
32928,18045,15,Leche Descremada 1L,2,2538.0,5076.0
32929,18045,36,Dulce de Leche 400g,3,2559.0,7677.0
32930,18046,21,Pan Lactal Integral,2,272.0,544.0
32931,18046,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
32932,18047,95,Mascarilla Capilar,3,1581.0,4743.0
32933,18049,75,Licor de Café 700ml,1,3204.0,3204.0
32934,18049,33,Chocolate con Leche 100g,1,1255.0,1255.0
32935,18050,33,Chocolate con Leche 100g,2,1255.0,2510.0
32936,18050,36,Dulce de Leche 400g,1,2559.0,2559.0
32937,18051,89,Caldo Concentrado Verdura,1,1003.0,1003.0
32938,18051,20,Pan Lactal Blanco,2,1571.0,3142.0
32939,18051,28,Papas Fritas Clásicas 100g,1,936.0,936.0
32940,18052,97,Limpiavidrios 500ml,2,872.0,1744.0
32941,18053,83,Queso Untable 190g,1,1830.0,1830.0
32942,18054,75,Licor de Café 700ml,1,3204.0,3204.0
32943,18054,71,Vodka 700ml,2,508.0,1016.0
32944,18054,36,Dulce de Leche 400g,2,2559.0,5118.0
32945,18054,21,Pan Lactal Integral,1,272.0,272.0
32946,18054,1,Coca Cola 1.5L,1,2347.0,2347.0
32947,18054,5,Agua Mineral 500ml,1,4777.0,4777.0
32948,18054,84,Queso Azul 150g,4,1645.0,6580.0
32949,18054,15,Leche Descremada 1L,1,2538.0,2538.0
32950,18054,33,Chocolate con Leche 100g,1,1255.0,1255.0
32951,18055,51,Sal Fina 500g,2,1745.0,3490.0
32952,18055,20,Pan Lactal Blanco,1,1571.0,1571.0
32953,18056,21,Pan Lactal Integral,3,280.0,840.0
32954,18056,1,Coca Cola 1.5L,1,2347.0,2347.0
32955,18057,65,Cerveza Rubia 1L,2,2320.0,4640.0
32956,18060,85,Jugo en Polvo Naranja,1,1856.0,1856.0
32957,18061,20,Pan Lactal Blanco,2,1571.0,3142.0
32958,18061,89,Caldo Concentrado Verdura,1,1003.0,1003.0
32959,18062,43,Salsa de Tomate 500g,1,887.0,887.0
32960,18063,27,Alfajor Simple,2,2502.0,5004.0
32961,18063,3,Sprite 1.5L,1,4964.0,4964.0
32962,18063,83,Queso Untable 190g,1,1830.0,1830.0
32963,18064,9,Yerba Mate Suave 1kg,1,3990.0,3990.0
32964,18067,55,Shampoo 400ml,2,1407.0,2814.0
32965,18067,26,Alfajor Triple,1,1001.0,1001.0
32966,18067,67,Vino Tinto Malbec 750ml,1,4719.0,4719.0
32967,18067,88,Caldo Concentrado Carne,1,2570.0,2570.0
32968,18067,80,Helado de Frutilla 1L,1,1981.0,1981.0
32969,18068,39,Helado Vainilla 1L,4,469.0,1876.0
32970,18068,97,Limpiavidrios 500ml,2,940.0,1880.0
32971,18068,11,Café Molido 250g,2,2053.0,4106.0
32972,18068,87,Sopa Instantánea Pollo,1,1679.0,1679.0
32973,18068,12,Té Negro 20 saquitos,2,570.0,1140.0
32974,18068,20,Pan Lactal Blanco,1,1571.0,1571.0
32975,18069,11,Café Molido 250g,2,2053.0,4106.0
32976,18069,23,Bizcochos Salados,3,2380.0,7140.0
32977,18070,59,Chicle Menta,1,3612.0,3612.0
32978,18070,21,Pan Lactal Integral,3,272.0,816.0
32979,18070,83,Queso Untable 190g,3,1830.0,5490.0
32980,18071,11,Café Molido 250g,1,2053.0,2053.0
32981,18072,45,Fideos Spaghetti 500g,4,745.0,2980.0
32982,18072,20,Pan Lactal Blanco,3,1571.0,4713.0
32983,18072,39,Helado Vainilla 1L,3,469.0,1407.0
32984,18072,97,Limpiavidrios 500ml,3,872.0,2616.0
32985,18072,75,Licor de Café 700ml,2,3204.0,6408.0
32986,18072,87,Sopa Instantánea Pollo,2,1679.0,3358.0
32987,18072,43,Salsa de Tomate 500g,1,887.0,887.0
32988,18072,36,Dulce de Leche 400g,2,2559.0,5118.0
32989,18073,9,Yerba Mate Suave 1kg,1,4090.0,4090.0
32990,18076,1,Coca Cola 1.5L,2,2347.0,4694.0
32991,18076,45,Fideos Spaghetti 500g,1,745.0,745.0
32992,18077,95,Mascarilla Capilar,1,1581.0,1581.0
32993,18078,53,Lavandina 1L,2,1664.0,3328.0
32994,18078,89,Caldo Concentrado Verdura,2,1003.0,2006.0
32995,18079,20,Pan Lactal Blanco,2,1571.0,3142.0
32996,18079,21,Pan Lactal Integral,4,272.0,1088.0
32997,18080,34,Turrón 50g,3,503.0,1509.0
32998,18080,75,Licor de Café 700ml,1,3204.0,3204.0
32999,18082,14,Leche Entera 1L,3,1760.0,5280.0
33000,18083,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
33001,18084,36,Dulce de Leche 400g,2,2559.0,5118.0
33002,18085,65,Cerveza Rubia 1L,2,2423.0,4846.0
33003,18085,54,Jabón de Tocador,2,1592.0,3184.0
33004,18085,43,Salsa de Tomate 500g,4,887.0,3548.0
33005,18085,20,Pan Lactal Blanco,1,1571.0,1571.0
33006,18086,85,Jugo en Polvo Naranja,2,1856.0,3712.0
33007,18087,20,Pan Lactal Blanco,3,1571.0,4713.0
33008,18089,11,Café Molido 250g,1,2053.0,2053.0
33009,18089,36,Dulce de Leche 400g,1,2559.0,2559.0
33010,18089,28,Papas Fritas Clásicas 100g,1,936.0,936.0
33011,18089,75,Licor de Café 700ml,2,3204.0,6408.0
33012,18090,85,Jugo en Polvo Naranja,2,1856.0,3712.0
33013,18090,12,Té Negro 20 saquitos,3,570.0,1710.0
33014,18092,1,Coca Cola 1.5L,1,2347.0,2347.0
33015,18092,27,Alfajor Simple,1,2502.0,2502.0
33016,18092,75,Licor de Café 700ml,3,3204.0,9612.0
33017,18092,15,Leche Descremada 1L,3,2538.0,7614.0
33018,18092,20,Pan Lactal Blanco,3,1571.0,4713.0
33019,18094,1,Coca Cola 1.5L,1,2347.0,2347.0
33020,18094,36,Dulce de Leche 400g,3,2559.0,7677.0
33021,18094,41,Aceite de Girasol 1L,2,860.0,1720.0
33022,18094,21,Pan Lactal Integral,1,272.0,272.0
33023,18095,14,Leche Entera 1L,1,1723.0,1723.0
33024,18096,9,Yerba Mate Suave 1kg,3,3878.0,11634.0
33025,18096,20,Pan Lactal Blanco,3,1571.0,4713.0
33026,18096,85,Jugo en Polvo Naranja,4,1856.0,7424.0
33027,18096,36,Dulce de Leche 400g,1,2559.0,2559.0
33028,18097,14,Leche Entera 1L,2,1723.0,3446.0
33029,18097,50,Azúcar 1kg,2,727.0,1454.0
33030,18098,83,Queso Untable 190g,1,1830.0,1830.0
33031,18098,74,Whisky 750ml,2,3250.0,6500.0
33032,18098,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
33033,18100,33,Chocolate con Leche 100g,1,1255.0,1255.0
33034,18101,33,Chocolate con Leche 100g,3,1255.0,3765.0
33035,18101,15,Leche Descremada 1L,3,2538.0,7614.0
33036,18101,31,Mix de Frutos Secos 200g,3,3409.0,10227.0
33037,18101,91,Desodorante Aerosol,1,4690.0,4690.0
33038,18101,69,Sidra 750ml,1,744.0,744.0
33039,18102,77,Empanadas Congeladas,1,4778.0,4778.0
33040,18103,5,Agua Mineral 500ml,1,4777.0,4777.0
33041,18104,14,Leche Entera 1L,1,1723.0,1723.0
33042,18106,32,Chocolate Amargo 100g,3,2150.0,6450.0
33043,18106,88,Caldo Concentrado Carne,2,2570.0,5140.0
33044,18107,20,Pan Lactal Blanco,3,1571.0,4713.0
33045,18108,71,Vodka 700ml,4,508.0,2032.0
33046,18108,75,Licor de Café 700ml,1,3204.0,3204.0
33047,18110,14,Leche Entera 1L,1,1723.0,1723.0
33048,18111,11,Café Molido 250g,2,2053.0,4106.0
33049,18111,69,Sidra 750ml,1,744.0,744.0
33050,18112,4,Fanta Naranja 1.5L,2,2033.0,4066.0
33051,18112,33,Chocolate con Leche 100g,1,1255.0,1255.0
33052,18113,14,Leche Entera 1L,1,1723.0,1723.0
33053,18113,9,Yerba Mate Suave 1kg,1,4000.0,4000.0
33054,18113,1,Coca Cola 1.5L,3,2347.0,7041.0
33055,18114,71,Vodka 700ml,2,508.0,1016.0
33056,18114,95,Mascarilla Capilar,2,1581.0,3162.0
33057,18115,33,Chocolate con Leche 100g,1,1255.0,1255.0
33058,18115,14,Leche Entera 1L,4,1723.0,6892.0
33059,18115,94,Hilo Dental,3,1418.0,4254.0
33060,18116,11,Café Molido 250g,2,1910.0,3820.0
33061,18116,21,Pan Lactal Integral,1,272.0,272.0
33062,18117,21,Pan Lactal Integral,3,272.0,816.0
33063,18118,72,Ron 700ml,3,3876.0,11628.0
33064,18119,14,Leche Entera 1L,1,1723.0,1723.0
33065,18119,36,Dulce de Leche 400g,3,2559.0,7677.0
33066,18119,20,Pan Lactal Blanco,2,1571.0,3142.0
33067,18120,73,Gin 700ml,1,1561.0,1561.0
33068,18121,75,Licor de Café 700ml,1,3204.0,3204.0
33069,18121,20,Pan Lactal Blanco,1,1571.0,1571.0
33070,18122,26,Alfajor Triple,2,1001.0,2002.0
33071,18122,14,Leche Entera 1L,4,1723.0,6892.0
33072,18122,79,Hamburguesas Congeladas x4,2,2420.0,4840.0
33073,18122,53,Lavandina 1L,3,1664.0,4992.0
33074,18122,1,Coca Cola 1.5L,1,2347.0,2347.0
33075,18122,95,Mascarilla Capilar,3,1581.0,4743.0
33076,18122,97,Limpiavidrios 500ml,1,872.0,872.0
33077,18122,21,Pan Lactal Integral,1,272.0,272.0
33078,18123,37,Mermelada de Durazno 400g,1,3196.0,3196.0
33079,18125,28,Papas Fritas Clásicas 100g,2,936.0,1872.0
33080,18126,41,Aceite de Girasol 1L,2,860.0,1720.0
33081,18127,14,Leche Entera 1L,1,1723.0,1723.0
33082,18128,51,Sal Fina 500g,1,1745.0,1745.0
33083,18129,77,Empanadas Congeladas,2,4778.0,9556.0
33084,18129,55,Shampoo 400ml,1,1407.0,1407.0
33085,18129,97,Limpiavidrios 500ml,2,872.0,1744.0
33086,18130,15,Leche Descremada 1L,2,2538.0,5076.0
33087,18130,78,Verduras Congeladas Mix,1,4289.0,4289.0
33088,18130,33,Chocolate con Leche 100g,3,1255.0,3765.0
33089,18131,43,Salsa de Tomate 500g,3,887.0,2661.0
33090,18131,14,Leche Entera 1L,1,1723.0,1723.0
33091,18132,95,Mascarilla Capilar,4,1581.0,6324.0
33092,18132,72,Ron 700ml,1,3876.0,3876.0
33093,18133,39,Helado Vainilla 1L,1,469.0,469.0
33094,18133,20,Pan Lactal Blanco,1,1571.0,1571.0
33095,18134,85,Jugo en Polvo Naranja,1,1856.0,1856.0
33096,18135,51,Sal Fina 500g,1,1745.0,1745.0
33097,18135,21,Pan Lactal Integral,1,272.0,272.0
33098,18136,39,Helado Vainilla 1L,2,469.0,938.0
33099,18136,47,Garbanzos 500g,1,2939.0,2939.0
33100,18137,21,Pan Lactal Integral,4,272.0,1088.0
33101,18137,20,Pan Lactal Blanco,2,1571.0,3142.0
33102,18138,73,Gin 700ml,1,1561.0,1561.0
33103,18139,85,Jugo en Polvo Naranja,1,1856.0,1856.0
33104,18140,77,Empanadas Congeladas,1,4778.0,4778.0
33105,18141,14,Leche Entera 1L,1,1723.0,1723.0
33106,18142,50,Azúcar 1kg,4,727.0,2908.0
33107,18143,97,Limpiavidrios 500ml,1,872.0,872.0
33108,18144,85,Jugo en Polvo Naranja,1,1856.0,1856.0
33109,18145,77,Empanadas Congeladas,1,4778.0,4778.0
33110,18146,1,Coca Cola 1.5L,2,2347.0,4694.0
33111,18147,36,Dulce de Leche 400g,3,2559.0,7677.0
33112,18147,71,Vodka 700ml,4,508.0,2032.0
33113,18148,95,Mascarilla Capilar,1,1581.0,1581.0
33114,18149,95,Mascarilla Capilar,1,1581.0,1581.0
33115,18150,39,Helado Vainilla 1L,4,469.0,1876.0
33116,18150,31,Mix de Frutos Secos 200g,3,3409.0,10227.0
33117,18151,80,Helado de Frutilla 1L,1,1981.0,1981.0
33118,18152,23,Bizcochos Salados,1,2380.0,2380.0
33119,18152,80,Helado de Frutilla 1L,1,1981.0,1981.0
33120,18153,54,Jabón de Tocador,2,1592.0,3184.0
33121,18153,53,Lavandina 1L,1,1664.0,1664.0
33122,18155,21,Pan Lactal Integral,1,272.0,272.0
33123,18155,1,Coca Cola 1.5L,3,2347.0,7041.0
33124,18155,73,Gin 700ml,2,1561.0,3122.0
33125,18155,97,Limpiavidrios 500ml,3,872.0,2616.0
33126,18156,21,Pan Lactal Integral,3,272.0,816.0
33127,18156,33,Chocolate con Leche 100g,3,1255.0,3765.0
33128,18157,21,Pan Lactal Integral,4,272.0,1088.0
33129,18157,75,Licor de Café 700ml,1,3204.0,3204.0
33130,18158,10,Yerba Mate Intensa 1kg,1,4883.0,4883.0
33131,18158,45,Fideos Spaghetti 500g,2,745.0,1490.0
33132,18158,14,Leche Entera 1L,1,1723.0,1723.0
33133,18158,15,Leche Descremada 1L,2,2538.0,5076.0
33134,18159,20,Pan Lactal Blanco,1,1571.0,1571.0
33135,18160,84,Queso Azul 150g,1,1645.0,1645.0
33136,18161,43,Salsa de Tomate 500g,2,887.0,1774.0
33137,18162,24,Galletitas Chocolate,1,1305.0,1305.0
33138,18162,71,Vodka 700ml,4,508.0,2032.0
33139,18162,41,Aceite de Girasol 1L,2,860.0,1720.0
33140,18162,68,Vino Blanco 750ml,2,2684.0,5368.0
33141,18162,21,Pan Lactal Integral,4,272.0,1088.0
33142,18162,14,Leche Entera 1L,2,1723.0,3446.0
33143,18162,87,Sopa Instantánea Pollo,4,1679.0,6716.0
33144,18162,75,Licor de Café 700ml,1,3204.0,3204.0
33145,18162,12,Té Negro 20 saquitos,2,570.0,1140.0
33146,18163,51,Sal Fina 500g,1,1745.0,1745.0
33147,18165,33,Chocolate con Leche 100g,4,1255.0,5020.0
33148,18165,75,Licor de Café 700ml,1,3204.0,3204.0
33149,18165,1,Coca Cola 1.5L,1,2347.0,2347.0
33150,18165,37,Mermelada de Durazno 400g,1,3196.0,3196.0
33151,18165,36,Dulce de Leche 400g,1,2559.0,2559.0
33152,18165,77,Empanadas Congeladas,2,4778.0,9556.0
33153,18165,97,Limpiavidrios 500ml,1,872.0,872.0
33154,18166,11,Café Molido 250g,1,2053.0,2053.0
33155,18167,20,Pan Lactal Blanco,3,1571.0,4713.0
33156,18168,36,Dulce de Leche 400g,2,2559.0,5118.0
33157,18170,49,Harina de Trigo 1kg,1,2512.0,2512.0
33158,18170,20,Pan Lactal Blanco,2,1571.0,3142.0
33159,18170,75,Licor de Café 700ml,1,3204.0,3204.0
33160,18170,66,Cerveza Negra 1L,2,1533.0,3066.0
33161,18171,85,Jugo en Polvo Naranja,2,1930.0,3860.0
33162,18171,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
33163,18172,1,Coca Cola 1.5L,1,2347.0,2347.0
33164,18172,11,Café Molido 250g,1,2053.0,2053.0
33165,18172,21,Pan Lactal Integral,2,272.0,544.0
33166,18172,75,Licor de Café 700ml,2,3204.0,6408.0
33167,18173,56,Papel Higiénico x4,2,2532.0,5064.0
33168,18174,42,Vinagre de Alcohol 500ml,4,1195.0,4780.0
33169,18175,61,Miel Pura 250g,1,4982.0,4982.0
33170,18175,14,Leche Entera 1L,4,1723.0,6892.0
33171,18177,84,Queso Azul 150g,2,1645.0,3290.0
33172,18177,14,Leche Entera 1L,1,1723.0,1723.0
33173,18178,28,Papas Fritas Clásicas 100g,4,936.0,3744.0
33174,18180,1,Coca Cola 1.5L,1,2347.0,2347.0
33175,18180,85,Jugo en Polvo Naranja,2,1856.0,3712.0
33176,18180,11,Café Molido 250g,2,2053.0,4106.0
33177,18181,53,Lavandina 1L,1,1664.0,1664.0
33178,18181,15,Leche Descremada 1L,1,2538.0,2538.0
33179,18181,34,Turrón 50g,2,503.0,1006.0
33180,18182,20,Pan Lactal Blanco,2,1571.0,3142.0
33181,18182,14,Leche Entera 1L,1,1723.0,1723.0
33182,18183,19,Manteca 200g,1,3251.0,3251.0
33183,18183,85,Jugo en Polvo Naranja,1,1856.0,1856.0
33184,18185,89,Caldo Concentrado Verdura,4,1003.0,4012.0
33185,18185,21,Pan Lactal Integral,2,272.0,544.0
33186,18185,97,Limpiavidrios 500ml,1,872.0,872.0
33187,18186,20,Pan Lactal Blanco,3,1571.0,4713.0
33188,18187,14,Leche Entera 1L,3,1723.0,5169.0
33189,18187,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
33190,18187,29,Papas Fritas Onduladas 100g,2,1868.0,3736.0
33191,18188,4,Fanta Naranja 1.5L,1,2033.0,2033.0
33192,18188,71,Vodka 700ml,1,508.0,508.0
33193,18189,53,Lavandina 1L,1,1664.0,1664.0
33194,18189,71,Vodka 700ml,3,508.0,1524.0
33195,18189,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
33196,18190,45,Fideos Spaghetti 500g,2,745.0,1490.0
33197,18190,33,Chocolate con Leche 100g,4,1255.0,5020.0
33198,18190,1,Coca Cola 1.5L,3,2347.0,7041.0
33199,18190,83,Queso Untable 190g,1,1830.0,1830.0
33200,18190,28,Papas Fritas Clásicas 100g,2,936.0,1872.0
33201,18190,53,Lavandina 1L,2,1664.0,3328.0
33202,18190,75,Licor de Café 700ml,1,3204.0,3204.0
33203,18190,54,Jabón de Tocador,2,1592.0,3184.0
33204,18191,75,Licor de Café 700ml,1,3204.0,3204.0
33205,18191,21,Pan Lactal Integral,4,272.0,1088.0
33206,18191,45,Fideos Spaghetti 500g,1,745.0,745.0
33207,18192,15,Leche Descremada 1L,2,2538.0,5076.0
33208,18193,92,Crema Dental 90g,1,2512.0,2512.0
33209,18193,1,Coca Cola 1.5L,1,2347.0,2347.0
33210,18193,84,Queso Azul 150g,4,1645.0,6580.0
33211,18193,14,Leche Entera 1L,1,1723.0,1723.0
33212,18195,50,Azúcar 1kg,4,727.0,2908.0
33213,18196,69,Sidra 750ml,4,744.0,2976.0
33214,18196,55,Shampoo 400ml,4,1407.0,5628.0
33215,18196,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
33216,18197,2,Pepsi 1.5L,1,4973.0,4973.0
33217,18198,41,Aceite de Girasol 1L,1,860.0,860.0
33218,18199,69,Sidra 750ml,4,744.0,2976.0
33219,18199,42,Vinagre de Alcohol 500ml,1,1195.0,1195.0
33220,18200,15,Leche Descremada 1L,2,2538.0,5076.0
33221,18201,44,Arroz Largo Fino 1kg,1,2979.0,2979.0
33222,18201,1,Coca Cola 1.5L,1,2347.0,2347.0
33223,18202,87,Sopa Instantánea Pollo,1,1679.0,1679.0
33224,18203,95,Mascarilla Capilar,1,1581.0,1581.0
33225,18203,15,Leche Descremada 1L,1,2538.0,2538.0
33226,18204,1,Coca Cola 1.5L,3,2347.0,7041.0
33227,18204,75,Licor de Café 700ml,1,3204.0,3204.0
33228,18204,36,Dulce de Leche 400g,1,2559.0,2559.0
33229,18205,51,Sal Fina 500g,3,1745.0,5235.0
33230,18206,88,Caldo Concentrado Carne,3,2570.0,7710.0
33231,18206,97,Limpiavidrios 500ml,1,872.0,872.0
33232,18206,11,Café Molido 250g,2,2053.0,4106.0
33233,18207,54,Jabón de Tocador,3,1592.0,4776.0
33234,18208,97,Limpiavidrios 500ml,4,872.0,3488.0
33235,18208,20,Pan Lactal Blanco,1,1420.0,1420.0
33236,18208,71,Vodka 700ml,1,508.0,508.0
33237,18210,2,Pepsi 1.5L,1,4973.0,4973.0
33238,18211,19,Manteca 200g,1,3251.0,3251.0
33239,18211,93,Cepillo de Dientes,1,2142.0,2142.0
33240,18212,36,Dulce de Leche 400g,2,2559.0,5118.0
33241,18214,36,Dulce de Leche 400g,2,2559.0,5118.0
33242,18215,15,Leche Descremada 1L,2,2538.0,5076.0
33243,18216,20,Pan Lactal Blanco,4,1571.0,6284.0
33244,18216,41,Aceite de Girasol 1L,4,860.0,3440.0
33245,18216,39,Helado Vainilla 1L,4,469.0,1876.0
33246,18217,51,Sal Fina 500g,3,1745.0,5235.0
33247,18218,53,Lavandina 1L,1,1664.0,1664.0
33248,18218,71,Vodka 700ml,2,508.0,1016.0
33249,18218,1,Coca Cola 1.5L,1,2347.0,2347.0
33250,18219,63,Granola 250g,1,4337.0,4337.0
33251,18219,71,Vodka 700ml,1,508.0,508.0
33252,18220,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
33253,18220,25,Galletitas Vainilla,1,4015.0,4015.0
33254,18220,90,Toallas Húmedas x50,1,2902.0,2902.0
33255,18222,46,Lentejas Secas 500g,1,3036.0,3036.0
33256,18222,81,Aceitunas Verdes 200g,3,2520.0,7560.0
33257,18222,11,Café Molido 250g,1,2053.0,2053.0
33258,18224,21,Pan Lactal Integral,3,272.0,816.0
33259,18224,87,Sopa Instantánea Pollo,4,1679.0,6716.0
33260,18224,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
33261,18224,69,Sidra 750ml,1,744.0,744.0
33262,18225,80,Helado de Frutilla 1L,2,1981.0,3962.0
33263,18225,43,Salsa de Tomate 500g,1,887.0,887.0
33264,18226,41,Aceite de Girasol 1L,3,860.0,2580.0
33265,18226,81,Aceitunas Verdes 200g,1,2520.0,2520.0
33266,18227,21,Pan Lactal Integral,4,272.0,1088.0
33267,18227,6,Jugo de Naranja 1L,1,4170.0,4170.0
33268,18228,27,Alfajor Simple,1,2502.0,2502.0
33269,18228,97,Limpiavidrios 500ml,3,872.0,2616.0
33270,18229,33,Chocolate con Leche 100g,1,1255.0,1255.0
33271,18230,65,Cerveza Rubia 1L,2,2423.0,4846.0
33272,18231,11,Café Molido 250g,3,2053.0,6159.0
33273,18231,89,Caldo Concentrado Verdura,2,1003.0,2006.0
33274,18231,75,Licor de Café 700ml,1,3204.0,3204.0
33275,18232,21,Pan Lactal Integral,2,272.0,544.0
33276,18232,73,Gin 700ml,1,1561.0,1561.0
33277,18233,69,Sidra 750ml,1,800.0,800.0
33278,18234,21,Pan Lactal Integral,3,272.0,816.0
33279,18234,14,Leche Entera 1L,2,1723.0,3446.0
33280,18234,41,Aceite de Girasol 1L,4,860.0,3440.0
33281,18234,45,Fideos Spaghetti 500g,4,745.0,2980.0
33282,18235,1,Coca Cola 1.5L,1,2347.0,2347.0
33283,18235,20,Pan Lactal Blanco,3,1450.0,4350.0
33284,18235,5,Agua Mineral 500ml,1,4777.0,4777.0
33285,18236,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
33286,18237,12,Té Negro 20 saquitos,4,570.0,2280.0
33287,18237,29,Papas Fritas Onduladas 100g,1,1868.0,1868.0
33288,18238,53,Lavandina 1L,3,1664.0,4992.0
33289,18239,73,Gin 700ml,1,1561.0,1561.0
33290,18239,69,Sidra 750ml,2,744.0,1488.0
33291,18239,13,Té Verde 20 saquitos,1,2260.0,2260.0
33292,18240,31,Mix de Frutos Secos 200g,1,3409.0,3409.0
33293,18241,85,Jugo en Polvo Naranja,1,1856.0,1856.0
33294,18241,45,Fideos Spaghetti 500g,1,745.0,745.0
33295,18241,43,Salsa de Tomate 500g,3,887.0,2661.0
33296,18241,33,Chocolate con Leche 100g,3,1255.0,3765.0
33297,18241,36,Dulce de Leche 400g,1,2559.0,2559.0
33298,18241,26,Alfajor Triple,4,1001.0,4004.0
33299,18241,15,Leche Descremada 1L,2,2538.0,5076.0
33300,18241,93,Cepillo de Dientes,2,2142.0,4284.0
33301,18243,51,Sal Fina 500g,1,1745.0,1745.0
33302,18243,82,Aceitunas Negras 200g,3,2394.0,7182.0
33303,18243,21,Pan Lactal Integral,4,272.0,1088.0
33304,18244,39,Helado Vainilla 1L,1,469.0,469.0
33305,18244,14,Leche Entera 1L,1,1723.0,1723.0
33306,18245,73,Gin 700ml,1,1561.0,1561.0
33307,18247,5,Agua Mineral 500ml,1,4777.0,4777.0
33308,18248,55,Shampoo 400ml,1,1407.0,1407.0
33309,18249,19,Manteca 200g,1,3251.0,3251.0
33310,18250,7,Jugo de Manzana 1L,1,3269.0,3269.0
33311,18250,33,Chocolate con Leche 100g,4,1255.0,5020.0
33312,18250,14,Leche Entera 1L,1,1723.0,1723.0
33313,18250,50,Azúcar 1kg,1,727.0,727.0
33314,18250,47,Garbanzos 500g,2,2939.0,5878.0
33315,18250,24,Galletitas Chocolate,3,1305.0,3915.0
33316,18250,53,Lavandina 1L,1,1664.0,1664.0
33317,18250,75,Licor de Café 700ml,1,3204.0,3204.0
33318,18250,20,Pan Lactal Blanco,1,1571.0,1571.0
33319,18251,14,Leche Entera 1L,2,1723.0,3446.0
33320,18251,21,Pan Lactal Integral,2,272.0,544.0
33321,18252,9,Yerba Mate Suave 1kg,1,3878.0,3878.0
33322,18253,83,Queso Untable 190g,1,1830.0,1830.0
33323,18254,55,Shampoo 400ml,2,1407.0,2814.0
